refArea,EndDate,StartDate,structure,Value,Observation URI,references,Month,publisher,Item Code,Year,dataset,Item
NaN,#date+end,#date+start,,#indicator+value+num,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-%23indicator%2Bname-%23indicator%2Bcode-nan-%23date%2Byear,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,NaN,Food and Agriculture Organization,#indicator+code,#date+year,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,#indicator+name
http://dbpedia.org/resource/Lebanon,2000-04-30,2000-04-01,,36.702048,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-April-2000,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,23013,2000,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2001-04-30,2001-04-01,,40.818778,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-April-2001,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,23013,2001,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2002-04-30,2002-04-01,,44.935509,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-April-2002,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,23013,2002,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2003-04-30,2003-04-01,,49.052239,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-April-2003,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,23013,2003,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2004-04-30,2004-04-01,,53.256055,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-April-2004,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,23013,2004,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2005-04-30,2005-04-01,,57.164663,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-April-2005,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,23013,2005,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2006-04-30,2006-04-01,,60.393232,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-April-2006,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,23013,2006,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2007-04-30,2007-04-01,,64.655484,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-April-2007,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,23013,2007,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2008-04-30,2008-04-01,,78.017979,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-April-2008,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,23013,2008,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2009-04-30,2009-04-01,,82.251210,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-April-2009,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,23013,2009,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2010-04-30,2010-04-01,,83.598540,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-April-2010,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,23013,2010,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2011-04-30,2011-04-01,,89.418712,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-April-2011,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,23013,2011,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2012-04-30,2012-04-01,,95.055100,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-April-2012,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,23013,2012,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2013-04-30,2013-04-01,,95.788061,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-April-2013,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,23013,2013,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2014-04-30,2014-04-01,,101.517844,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-April-2014,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,23013,2014,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2015-04-30,2015-04-01,,100.568042,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-April-2015,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,23013,2015,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2016-04-30,2016-04-01,,98.165831,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-April-2016,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,23013,2016,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2017-04-30,2017-04-01,,102.523409,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-April-2017,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,23013,2017,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2018-04-30,2018-04-01,,106.561683,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-April-2018,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,23013,2018,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2019-04-30,2019-04-01,,112.545580,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-April-2019,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,23013,2019,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2020-04-30,2020-04-01,,281.692544,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-April-2020,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,23013,2020,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2021-04-30,2021-04-01,,925.678935,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-April-2021,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,23013,2021,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2022-04-30,2022-04-01,,4391.239431,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-April-2022,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,23013,2022,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2023-04-30,2023-04-01,,19759.894058,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-April-2023,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,23013,2023,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2000-08-31,2000-08-01,,38.074291,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-August-2000,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,August,Food and Agriculture Organization,23013,2000,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2001-08-31,2001-08-01,,42.191022,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-August-2001,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,August,Food and Agriculture Organization,23013,2001,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2002-08-31,2002-08-01,,46.307752,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-August-2002,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,August,Food and Agriculture Organization,23013,2002,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2003-08-31,2003-08-01,,50.478669,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-August-2003,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,August,Food and Agriculture Organization,23013,2003,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2004-08-31,2004-08-01,,54.592027,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-August-2004,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,August,Food and Agriculture Organization,23013,2004,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2005-08-31,2005-08-01,,58.297256,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-August-2005,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,August,Food and Agriculture Organization,23013,2005,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2006-08-31,2006-08-01,,59.244028,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-August-2006,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,August,Food and Agriculture Organization,23013,2006,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2007-08-31,2007-08-01,,66.893690,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-August-2007,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,August,Food and Agriculture Organization,23013,2007,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2008-08-31,2008-08-01,,79.171000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-August-2008,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,August,Food and Agriculture Organization,23013,2008,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2009-08-31,2009-08-01,,81.439551,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-August-2009,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,August,Food and Agriculture Organization,23013,2009,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2010-08-31,2010-08-01,,84.769353,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-August-2010,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,August,Food and Agriculture Organization,23013,2010,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2011-08-31,2011-08-01,,90.049036,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-August-2011,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,August,Food and Agriculture Organization,23013,2011,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2012-08-31,2012-08-01,,94.991022,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-August-2012,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,August,Food and Agriculture Organization,23013,2012,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2013-08-31,2013-08-01,,97.289823,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-August-2013,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,August,Food and Agriculture Organization,23013,2013,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2014-08-31,2014-08-01,,99.731272,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-August-2014,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,August,Food and Agriculture Organization,23013,2014,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2015-08-31,2015-08-01,,98.562996,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-August-2015,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,August,Food and Agriculture Organization,23013,2015,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2016-08-31,2016-08-01,,97.741763,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-August-2016,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,August,Food and Agriculture Organization,23013,2016,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2017-08-31,2017-08-01,,102.501451,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-August-2017,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,August,Food and Agriculture Organization,23013,2017,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2018-08-31,2018-08-01,,108.237567,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-August-2018,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,August,Food and Agriculture Organization,23013,2018,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2019-08-31,2019-08-01,,108.860165,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-August-2019,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,August,Food and Agriculture Organization,23013,2019,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2020-08-31,2020-08-01,,508.580699,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-August-2020,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,August,Food and Agriculture Organization,23013,2020,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2021-08-31,2021-08-01,,1985.488864,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-August-2021,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,August,Food and Agriculture Organization,23013,2021,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2022-08-31,2022-08-01,,5918.987091,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-August-2022,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,August,Food and Agriculture Organization,23013,2022,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2023-08-31,2023-08-01,,22151.004955,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-August-2023,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,August,Food and Agriculture Organization,23013,2023,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2000-12-31,2000-12-01,,39.446535,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-December-2000,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,December,Food and Agriculture Organization,23013,2000,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2001-12-31,2001-12-01,,43.563265,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-December-2001,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,December,Food and Agriculture Organization,23013,2001,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2002-12-31,2002-12-01,,47.679996,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-December-2002,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,December,Food and Agriculture Organization,23013,2002,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2003-12-31,2003-12-01,,51.871721,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-December-2003,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,December,Food and Agriculture Organization,23013,2003,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2004-12-31,2004-12-01,,55.892960,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-December-2004,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,December,Food and Agriculture Organization,23013,2004,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2005-12-31,2005-12-01,,59.371347,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-December-2005,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,December,Food and Agriculture Organization,23013,2005,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2006-12-31,2006-12-01,,61.640210,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-December-2006,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,December,Food and Agriculture Organization,23013,2006,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2007-12-31,2007-12-01,,70.315263,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-December-2007,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,December,Food and Agriculture Organization,23013,2007,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2008-12-31,2008-12-01,,83.085509,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-December-2008,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,December,Food and Agriculture Organization,23013,2008,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
